Transaction_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone_Number,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Payment_Method,Sales_Rep,Branch,Order_Date,Delivery_Date,Customer_City,Customer_Status,Remarks
TX1302,CUST453,James Brown,,5,test@yahoo.com,(080)12345678,,Rice,10,"5,000",99999999,Crdit Card,Rep A,Ikeja,12-May-25,,Lagos,Acitve,
TX1303,CUST886,John123,Male,34,,(080)12345678,Groceries,TV,-2,NGN 5000,-5000,Card,Rep B,PH,12/05/2025,12/05/2025,LAGOS,Acitve,???
TX1304,CUST948,Mary_45,Male,25,,8012345678,Groceries,Rice,1,₦5000,99999999, Cash ,,PH,12/05/2025,"May 12, 2025",lagos,Active,???
TX1305,CUST429,Chinedu Okafor,Female,5,test@yahoo.com,(080)12345678,,Phone,1,NGN 5000,99999999,Crdit Card,Rep C,Kano,12/05/2025,"May 12, 2025",lagos,Actve,###
TX1306,CUST680,James#9,Male,25,test@yahoo.com,8012345678,,TV,3,₦5000,15000,CreditCard,Rep C,Ikeja,12/05/2025,12/05/2025,LAGOS,Acitve,***
TX1307,CUST197, Aisha Bello ,Female,150,,2.34801E+12,Electronics,Shirt,3,NGN 5000,15000,Card,Rep B,PH,12/05/2025,12-May-25, Abuja ,ACTIVE,***
TX1308,CUST212,John123,,25,user@gmail.com,,Groceries,Rice,1,₦5000,5000,Card,Rep C,PH,12/05/2025,12-May-25,Port Harcourt,ACTIVE,###
TX1309,CUST206,John Smith,,45,,2.34801E+12,Electrnics,Shirt,2,NGN 5000,99999999,CreditCard,,Abuja,12/05/2025,"May 12, 2025",Port Harcourt,Active,???
TX1310,CUST403,John123,Female,45,,(080)12345678,Electronic,TV,5,"5,000",-5000,Transfer,Rep B,Ikeja,"May 12, 2025",12/05/2025,LAGOS,Actve,###
TX1311,CUST792,James Brown,Male,34,test@yahoo.com,8012345678,Groceries,Shirt,2,"5,000",99999999,Card,,Ikeja,12/05/2025,"May 12, 2025",LAGOS,ACTIVE,@@@
TX1312,CUST223,Chinedu Okafor,Male,45,test@yahoo.com,(080)12345678,,Rice,5,NGN 5000,25000,Credit Card,Rep C,Ikeja,12/05/2025,12-May-25,LAGOS,Actve,
TX1313,CUST890,James Brown,Male,34,test@yahoo.com,,Electronics,Laptop,2,₦5000,99999999,Credit Card,,Abuja,"May 12, 2025","May 12, 2025",Lagos,Acitve,
TX1314,CUST458,James Brown,,34,user@gmail.com,2.34801E+12,Electrnics,Phone,2,₦5000,10000,Transfer,Rep C,Ikeja,12/05/2025,"May 12, 2025",Port Harcourt,Actve,###
TX1315,CUST199, Aisha Bello ,Male,45,,(080)12345678,Fashion,Rice,5,"5,000",99999999,Crdit Card,Rep C,PH,12/05/2025,12/05/2025, Abuja ,active,@@@
TX1316,CUST711,James Brown,Female,5,,8012345678,Fashion,Shirt,1,₦5000,-5000,Transfer,Rep A,Kano,12/05/2025,12-May-25,lagos,Acitve,###
TX1317,CUST532,James Brown,,25,,(080)12345678,Electroncs,Shirt,1,2500,5000,Card,Rep A,Kano,"May 12, 2025","May 12, 2025",LaGoS,Acitve,@@@
TX1318,CUST593,Chinedu Okafor,Male,5,test@yahoo.com,8012345678,Electronic,Shirt,2,₦5000,99999999,Crdit Card,,Ikeja,12-May-25,,Lagos,active,@@@
TX1319,CUST105,James#9,,45,user@gmail.com,2.34801E+12,Electronic,Laptop,-2,2500,-10000,Credit Card,Rep A,PH,12-May-25,,Port Harcourt,Acitve,???
TX1320,CUST386,James Brown,,34,test@yahoo.com,234-801-234-5678,Electronic,Shirt,10,$50,50000,Crdit Card,Rep A,PH,12/05/2025,,lagos,Active,***
TX1321,CUST979,Mary Johnson,,25,user@gmail.com,8012345678,Electronic,Laptop,1,$50,5000,Credit Card,Rep B,Ikeja,12-May-25,12/05/2025,Port Harcourt,active,***
TX1322,CUST220,John123,,150,test@yahoo.com,(080)12345678,Groceries,TV,-2,"5,000",-10000,Credit Card,Rep A,Kano,12/05/2025,12-May-25, Abuja ,Active,???
TX1323,CUST760,Chinedu Okafor,Male,25,,2.34801E+12,Fashion,Phone,3,2500,99999999, Cash ,,Abuja,12/05/2025,,Kano,ACTIVE,***
TX1324,CUST799,Mary Johnson,,5,user@gmail.com,,,Rice,2,₦5000,-5000, Cash ,,Ikeja,12/05/2025,"May 12, 2025",lagos,Acitve,***
TX1325,CUST831,James Brown,,34,,234-801-234-5678,Electronic,Laptop,-2,$50,-10000,Credit Card,Rep A,Ikeja,12/05/2025,12/05/2025,Port Harcourt,Active,***
TX1326,CUST748,James#9,Male,5,,234-801-234-5678,,TV,1,$50,5000, Cash ,Rep C,Kano,12/05/2025,12/05/2025,LaGoS,Acitve,@@@
TX1327,CUST721,Mary_45,,45,test@yahoo.com,,,TV,2,$50,10000,Card,Rep B,PH,12-May-25,"May 12, 2025",LaGoS,ACTIVE,***
TX1328,CUST118,James Brown,Female,45,test@yahoo.com,(080)12345678,,Rice,3,₦5000,-5000,Credit Card,,Kano,"May 12, 2025",12-May-25,Lagos,Active,???
TX1329,CUST411, Aisha Bello ,Male,34,,(080)12345678,Groceries,Laptop,3,$50,99999999,Credit Card,Rep B,PH,12/05/2025,"May 12, 2025", Abuja ,Actve,###
TX1330,CUST134,John Smith,Female,5,user@gmail.com,2.34801E+12,,Laptop,3,2500,15000,CreditCard,,Kano,12-May-25,,lagos,Acitve,###
TX1331,CUST536,Chinedu Okafor,,25,user@gmail.com,,Electroncs,Shirt,3,₦5000,-5000, Cash ,Rep A,Kano,12-May-25,12/05/2025,LaGoS,active,@@@
TX1332,CUST538,James Brown,Male,25,,8012345678,Electronic,TV,10,₦5000,-5000,Transfer,,Kano,12/05/2025,"May 12, 2025",LAGOS,Actve,***
TX1333,CUST662,James Brown,Female,999,,2.34801E+12,,Laptop,5,$50,-5000,Crdit Card,Rep B,Ikeja,12/05/2025,,Kano,ACTIVE,@@@
TX1334,CUST348,Chinedu Okafor,Female,999,,2.34801E+12,Groceries,Rice,2,NGN 5000,-5000,CreditCard,,Abuja,12/05/2025,12/05/2025,LaGoS,Active,
TX1335,CUST985,Mary Johnson,Female,34,,8012345678,Electroncs,Shirt,1,₦5000,5000,Card,,PH,"May 12, 2025",12-May-25,Kano,Active,***
TX1336,CUST437,John123,,45,test@yahoo.com,234-801-234-5678,Electronics,Rice,-2,$50,-10000,Credit Card,Rep C,Abuja,12-May-25,12/05/2025,Lagos,active,***
TX1337,CUST514,Mary_45,Male,5,user@gmail.com,,Fashion,TV,10,$50,50000,Crdit Card,Rep C,Kano,"May 12, 2025",12-May-25,LaGoS,active,
TX1338,CUST270,Chinedu Okafor,Female,25,test@yahoo.com,2.34801E+12,Electronic,Shirt,1,NGN 5000,5000,Credit Card,,Abuja,12/05/2025,,LaGoS,Acitve,###
TX1339,CUST147,Mary Johnson,,5,user@gmail.com,(080)12345678,Electronic,Rice,3,$50,99999999,Crdit Card,Rep C,Ikeja,12/05/2025,12/05/2025,Kano,ACTIVE,@@@
TX1340,CUST348,James#9,Male,999,,8012345678,Electroncs,TV,1,NGN 5000,99999999,Credit Card,,PH,12/05/2025,12/05/2025, Abuja ,Actve,???
TX1341,CUST905,Mary Johnson,Male,25,,2.34801E+12,Electronic,Phone,1,₦5000,5000,CreditCard,Rep C,Ikeja,12/05/2025,12/05/2025,Kano,Active,
TX1342,CUST355,James#9,,25,test@yahoo.com,8012345678,,Rice,5,$50,25000,CreditCard,Rep C,Abuja,12/05/2025,12-May-25,Kano,ACTIVE,***
TX1343,CUST534,Mary_45,Female,999,test@yahoo.com,234-801-234-5678,Groceries,TV,2,₦5000,-5000, Cash ,Rep C,Abuja,12-May-25,,Kano,Actve,###
TX1344,CUST788,Mary Johnson,,150,,,Fashion,Phone,1,$50,-5000,Credit Card,Rep C,Abuja,12-May-25,12/05/2025,lagos,Actve,???
TX1345,CUST382,John Smith,Male,45,test@yahoo.com,(080)12345678,Electronics,Laptop,1,"5,000",99999999,Crdit Card,Rep A,Abuja,12/05/2025,12/05/2025,LaGoS,Active,***
TX1346,CUST482,James#9,,34,,,Fashion,TV,1,$50,5000, Cash ,Rep A,Ikeja,12/05/2025,"May 12, 2025",Lagos,Acitve,???
TX1347,CUST211,John123,Female,25,user@gmail.com,,Electronic,Laptop,2,$50,99999999,Crdit Card,Rep B,Kano,12/05/2025,"May 12, 2025",LAGOS,Acitve,###
TX1348,CUST243, Aisha Bello ,Female,34,,,Electrnics,Shirt,-2,"5,000",-10000,CreditCard,Rep A,Ikeja,12-May-25,"May 12, 2025", Abuja ,active,???
TX1349,CUST648,Mary Johnson,Male,34,user@gmail.com,8012345678,Groceries,TV,5,2500,-5000,Transfer,Rep B,Ikeja,12/05/2025,12/05/2025, Abuja ,Acitve,@@@
TX1000,CUST409,Mary Johnson,Male,999,test@yahoo.com,(080)12345678,Electrnics,Phone,10,NGN 5000,50000,CreditCard,Rep C,Ikeja,12/05/2025,"May 12, 2025",Lagos,ACTIVE,###
TX1351,CUST344,John Smith,Female,999,user@gmail.com,8012345678,,Shirt,5,2500,25000,Card,,Ikeja,12/05/2025,,lagos,active,???
TX1352,CUST913,Mary Johnson,Male,45,test@yahoo.com,234-801-234-5678,Electrnics,Laptop,2,2500,10000,Crdit Card,Rep B,Ikeja,12-May-25,"May 12, 2025", Abuja ,Acitve,???
TX1353,CUST862,John123,,25,user@gmail.com,,Electronics,Laptop,2,2500,99999999,Credit Card,Rep C,Ikeja,"May 12, 2025",12/05/2025,LAGOS,Acitve,???
TX1354,CUST781,John Smith,Male,999,,,,TV,3,₦5000,15000,Transfer,,Ikeja,12-May-25,12-May-25,Port Harcourt,active,***
TX1355,CUST324,Chinedu Okafor,Male,5,user@gmail.com,2.34801E+12,Electronics,Phone,3,NGN 5000,99999999, Cash ,Rep B,Kano,"May 12, 2025",12/05/2025,Lagos,Acitve,
TX1356,CUST526,Chinedu Okafor,,34,user@gmail.com,(080)12345678,Electronic,Phone,-2,NGN 5000,-10000,Credit Card,Rep C,PH,12/05/2025,"May 12, 2025",LaGoS,ACTIVE,***
TX1357,CUST661,James#9,,5,user@gmail.com,234-801-234-5678,Fashion,TV,1,$50,5000,Credit Card,Rep B,Kano,"May 12, 2025",12/05/2025,Lagos,Active,
TX1358,CUST207,John123,Female,999,,2.34801E+12,,Phone,3,2500,-5000, Cash ,,Kano,12/05/2025,12/05/2025,Lagos,Active,???
TX1359,CUST790,Chinedu Okafor,Female,34,user@gmail.com,(080)12345678,Fashion,Rice,2,2500,-5000, Cash ,Rep C,Ikeja,12-May-25,"May 12, 2025",LaGoS,active,
TX1360,CUST750,John Smith,Female,150,test@yahoo.com,2.34801E+12,,TV,1,NGN 5000,-5000,CreditCard,Rep C,Ikeja,12-May-25,"May 12, 2025",lagos,Actve,???
TX1361,CUST229,James Brown,,25,test@yahoo.com,,Electrnics,Laptop,3,2500,99999999,Transfer,,Abuja,12-May-25,12-May-25,LAGOS,Active,???
TX1362,CUST685,John123,Female,5,user@gmail.com,8012345678,Electrnics,Rice,10,₦5000,50000,Transfer,Rep C,Ikeja,12/05/2025,12/05/2025,LAGOS,Acitve,???
TX1363,CUST624,Mary_45,Female,45,user@gmail.com,,Electroncs,Shirt,2,$50,99999999,Crdit Card,Rep B,Ikeja,12/05/2025,12/05/2025,Kano,Acitve,***
TX1364,CUST651,John123,,5,,2.34801E+12,Fashion,Laptop,10,2500,50000,Crdit Card,Rep A,Ikeja,12/05/2025,,LaGoS,active,@@@
TX1365,CUST841,John Smith,Female,5,,234-801-234-5678,Electronic,TV,3,₦5000,15000,Transfer,,PH,12/05/2025,12/05/2025,LaGoS,Acitve,???
TX1366,CUST459,John123,Male,34,,(080)12345678,Fashion,Rice,2,₦5000,-5000,Transfer,Rep C,PH,12/05/2025,12/05/2025,LaGoS,Acitve,???
TX1367,CUST823,John Smith,,150,user@gmail.com,234-801-234-5678,Electroncs,Laptop,-2,$50,-10000, Cash ,Rep B,PH,"May 12, 2025","May 12, 2025",Port Harcourt,Active,***
TX1368,CUST188,Mary Johnson,,5,,8012345678,Groceries,Laptop,-2,2500,-10000,Credit Card,Rep B,Kano,12/05/2025,"May 12, 2025", Abuja ,ACTIVE,***
TX1369,CUST844,Mary_45,Male,999,test@yahoo.com,234-801-234-5678,Electroncs,Shirt,5,"5,000",99999999,CreditCard,Rep C,Ikeja,12-May-25,,Kano,Active,???
TX1370,CUST755,John123,Male,150,user@gmail.com,(080)12345678,Fashion,Shirt,-2,₦5000,-5000,Crdit Card,Rep A,Kano,12-May-25,12/05/2025,Port Harcourt,ACTIVE,###
TX1371,CUST237,Mary_45,,150,,234-801-234-5678,Fashion,Phone,1,₦5000,5000,Crdit Card,Rep B,PH,12/05/2025,12/05/2025,Port Harcourt,Actve,
TX1372,CUST946,John Smith,,5,user@gmail.com,2.34801E+12,Fashion,Rice,5,"5,000",-5000,CreditCard,Rep A,Abuja,"May 12, 2025","May 12, 2025",lagos,Actve,***
TX1373,CUST881, Aisha Bello ,Female,999,,2.34801E+12,Groceries,TV,2,"5,000",99999999,Credit Card,Rep A,PH,12/05/2025,12/05/2025,lagos,active,###
TX1374,CUST756,Chinedu Okafor,Female,34,test@yahoo.com,8012345678,,Laptop,3,2500,99999999, Cash ,Rep C,Ikeja,12-May-25,"May 12, 2025", Abuja ,Actve,***
TX1375,CUST721,John123,,34,,,Electrnics,Laptop,10,₦5000,50000,Credit Card,Rep C,Abuja,12/05/2025,, Abuja ,active,@@@
TX1376,CUST985,Chinedu Okafor,Female,999,user@gmail.com,8012345678,,Phone,5,$50,-5000,Crdit Card,Rep B,PH,12/05/2025,12-May-25,Kano,Active,
TX1377,CUST869,John Smith,,5,test@yahoo.com,,,Shirt,-2,NGN 5000,99999999,Transfer,Rep A,Abuja,12-May-25,12/05/2025,LAGOS,active,
TX1378,CUST498,Mary_45,,34,user@gmail.com,2.34801E+12,Fashion,Rice,10,"5,000",-5000,CreditCard,Rep C,PH,12/05/2025,12/05/2025,Kano,active,???
TX1379,CUST529,James#9,Female,25,,2.34801E+12,Electrnics,Rice,10,"5,000",-5000,Credit Card,Rep B,PH,12/05/2025,12/05/2025,Lagos,active,***
TX1380,CUST781,James Brown,Female,25,test@yahoo.com,8012345678,Fashion,TV,-2,$50,-5000,Transfer,Rep A,Abuja,12/05/2025,12-May-25,lagos,Active,###
TX1381,CUST855,James#9,Male,999,test@yahoo.com,234-801-234-5678,Fashion,Laptop,5,"5,000",99999999, Cash ,,Kano,12/05/2025,12-May-25,LAGOS,Acitve,@@@
TX1382,CUST178,Mary Johnson,,45,,(080)12345678,Electrnics,Phone,10,₦5000,99999999,Crdit Card,Rep B,Ikeja,"May 12, 2025",12/05/2025, Abuja ,active,###
TX1383,CUST500,Mary Johnson,Male,34,,(080)12345678,Fashion,Rice,5,₦5000,99999999,Credit Card,Rep A,PH,12-May-25,"May 12, 2025", Abuja ,ACTIVE,@@@
TX1384,CUST167,James Brown,Female,25,user@gmail.com,2.34801E+12,Electrnics,Laptop,10,NGN 5000,50000,Credit Card,,Ikeja,12-May-25,,Lagos,Acitve,###
TX1385,CUST642, Aisha Bello ,Female,34,user@gmail.com,,Electronic,Phone,-2,$50,-5000,Card,,Kano,12-May-25,12/05/2025,Kano,Active,@@@
TX1386,CUST712,Mary_45,Female,999,test@yahoo.com,,Electrnics,Rice,-2,$50,99999999,CreditCard,Rep A,PH,12/05/2025,12/05/2025,Lagos,active,
TX1387,CUST301,Mary Johnson,Female,45,user@gmail.com,8012345678,Electrnics,Phone,1,₦5000,-5000, Cash ,,PH,"May 12, 2025",12/05/2025, Abuja ,active,
TX1388,CUST947,Chinedu Okafor,Male,34,user@gmail.com,,Electronics,TV,10,"5,000",-5000,Crdit Card,Rep C,Abuja,12-May-25,12/05/2025,LAGOS,Actve,###
TX1389,CUST578,James#9,,5,,234-801-234-5678,Electronic,Rice,-2,2500,-5000,CreditCard,,Kano,12-May-25,12/05/2025,LaGoS,Actve,???
TX1390,CUST190,Mary Johnson,Female,45,,2.34801E+12,Electroncs,TV,10,$50,99999999, Cash ,Rep B,PH,"May 12, 2025",,Port Harcourt,ACTIVE,
TX1391,CUST987,James Brown,,5,test@yahoo.com,2.34801E+12,Groceries,Shirt,2,"5,000",10000,Credit Card,Rep B,Abuja,12/05/2025,"May 12, 2025",LaGoS,Actve,###
TX1392,CUST320,Mary Johnson,Female,150,test@yahoo.com,2.34801E+12,Groceries,TV,-2,"5,000",-10000, Cash ,,PH,12/05/2025,,lagos,Actve,@@@
TX1393,CUST321,James#9,Female,5,test@yahoo.com,(080)12345678,Electroncs,Laptop,10,NGN 5000,-5000,Credit Card,Rep C,Kano,12/05/2025,12/05/2025,LaGoS,Actve,???
TX1394,CUST989,John123,Female,999,user@gmail.com,234-801-234-5678,Electronics,Laptop,5,NGN 5000,99999999, Cash ,Rep C,Abuja,12/05/2025,,LaGoS,active,***
TX1395,CUST365,Mary Johnson,Female,999,test@yahoo.com,8012345678,Electrnics,Shirt,10,$50,-5000,Transfer,Rep B,PH,12-May-25,12/05/2025,LAGOS,Active,???
TX1396,CUST447,John123,Male,25,test@yahoo.com,(080)12345678,Electronic,Phone,10,2500,50000,CreditCard,Rep B,Ikeja,12/05/2025,12/05/2025,LAGOS,Acitve,???
TX1397,CUST888,Mary Johnson,Male,999,test@yahoo.com,234-801-234-5678,Electrnics,Rice,5,$50,99999999,Transfer,Rep A,PH,"May 12, 2025",12/05/2025,Kano,active,@@@
TX1398,CUST171,Chinedu Okafor,Male,999,,,Electronic,Laptop,3,$50,99999999,Crdit Card,Rep B,Ikeja,12-May-25,12/05/2025,Port Harcourt,Acitve,###
TX1399,CUST698,Mary Johnson,Female,25,user@gmail.com,,Groceries,Shirt,10,2500,-5000,CreditCard,Rep C,Abuja,12/05/2025,12/05/2025, Abuja ,Actve,???
TX1000,CUST497,John Smith,Male,999,test@yahoo.com,234-801-234-5678,Fashion,TV,-2,NGN 5000,99999999,Transfer,Rep A,Ikeja,12-May-25,12/05/2025,lagos,Actve,***
TX1401,CUST460,James#9,,34,test@yahoo.com,,Electroncs,Rice,3,$50,-5000,Card,,PH,12-May-25,"May 12, 2025",Kano,Active,***
TX1402,CUST284,James#9,Male,34,,(080)12345678,,Laptop,10,2500,99999999,Transfer,Rep A,PH,12/05/2025,, Abuja ,ACTIVE,@@@
TX1403,CUST970,Mary_45,Female,45,test@yahoo.com,(080)12345678,Electrnics,TV,3,2500,-5000,Crdit Card,Rep A,Ikeja,12/05/2025,,LaGoS,Actve,
TX1404,CUST874,James Brown,Female,45,,(080)12345678,Electronics,Laptop,1,"5,000",5000,Credit Card,,Ikeja,12/05/2025,12/05/2025,LAGOS,Actve,###
TX1405,CUST916,John123,Male,150,user@gmail.com,(080)12345678,Fashion,TV,1,"5,000",-5000, Cash ,,PH,"May 12, 2025",12-May-25,Kano,Acitve,
TX1406,CUST720,John Smith,Female,34,user@gmail.com,2.34801E+12,Electronic,Rice,10,₦5000,-5000,CreditCard,,Kano,12-May-25,12-May-25,LaGoS,Active,***
TX1407,CUST965,James#9,,34,,2.34801E+12,Electronic,Shirt,2,"5,000",10000,Card,,Kano,12-May-25,,LaGoS,Acitve,
TX1408,CUST157,John Smith,Male,150,test@yahoo.com,,Fashion,Laptop,3,2500,-5000, Cash ,,Abuja,12/05/2025,12/05/2025, Abuja ,Acitve,
TX1409,CUST178,Chinedu Okafor,Female,999,test@yahoo.com,234-801-234-5678,Fashion,Shirt,10,₦5000,-5000,Card,Rep C,Kano,12/05/2025,12/05/2025,Lagos,active,###
TX1410,CUST140,James#9,Female,45,test@yahoo.com,2.34801E+12,Fashion,TV,1,NGN 5000,-5000,Card,Rep A,PH,"May 12, 2025",12/05/2025,Lagos,Acitve,???
TX1411,CUST821,Chinedu Okafor,Male,34,user@gmail.com,8012345678,Groceries,Rice,1,2500,-5000,Crdit Card,Rep B,Kano,12/05/2025,12-May-25,lagos,Acitve,???
TX1412,CUST724, Aisha Bello ,Male,45,test@yahoo.com,234-801-234-5678,Electronic,Laptop,-2,$50,99999999,CreditCard,Rep A,Kano,12-May-25,,lagos,Acitve,###
TX1413,CUST393,Mary_45,Female,45,test@yahoo.com,234-801-234-5678,,TV,2,"5,000",99999999,Transfer,,Kano,12-May-25,,Lagos,Acitve,###
TX1414,CUST467,James#9,Male,45,user@gmail.com,(080)12345678,Electronics,TV,2,₦5000,99999999,Transfer,,PH,"May 12, 2025",12-May-25,Port Harcourt,ACTIVE,***
TX1415,CUST182,Chinedu Okafor,,5,test@yahoo.com,(080)12345678,,Rice,5,₦5000,99999999,Credit Card,Rep A,Abuja,12/05/2025,12/05/2025,Kano,active,###
TX1416,CUST571,John Smith,Male,999,user@gmail.com,8012345678,Electronic,Rice,10,NGN 5000,99999999,Credit Card,Rep C,PH,"May 12, 2025",,Port Harcourt,Active,???
TX1417,CUST912,Mary_45,Male,25,,234-801-234-5678,,Phone,2,NGN 5000,99999999,Credit Card,Rep A,Ikeja,12/05/2025,12/05/2025,LAGOS,active,
TX1418,CUST134,Chinedu Okafor,,150,test@yahoo.com,2.34801E+12,,Rice,5,2500,25000, Cash ,Rep C,Kano,12-May-25,,Kano,Acitve,???
TX1419,CUST255,John123,Male,34,user@gmail.com,8012345678,Electroncs,Phone,2,₦5000,10000,CreditCard,,Kano,12-May-25,12-May-25,Lagos,ACTIVE,###
TX1420,CUST230, Aisha Bello ,Male,45,,2.34801E+12,Groceries,Phone,10,"5,000",-5000,Credit Card,Rep B,Ikeja,12/05/2025,"May 12, 2025", Abuja ,active,@@@
TX1421,CUST952, Aisha Bello ,,34,test@yahoo.com,8012345678,Electrnics,Rice,10,$50,-5000,Transfer,Rep A,PH,12-May-25,12-May-25,LaGoS,Acitve,
TX1422,CUST990, Aisha Bello ,Male,34,,2.34801E+12,Electronics,Shirt,1,$50,99999999,Crdit Card,Rep A,Abuja,"May 12, 2025",12/05/2025,Lagos,Actve,???
TX1423,CUST960,Chinedu Okafor,Male,34,user@gmail.com,(080)12345678,Electroncs,Phone,2,2500,-5000, Cash ,Rep C,Abuja,12/05/2025,"May 12, 2025", Abuja ,Active,???
TX1424,CUST759,Chinedu Okafor,,25,user@gmail.com,(080)12345678,Fashion,Rice,3,2500,15000,Transfer,Rep A,Abuja,12-May-25,,LAGOS,active,###
TX1425,CUST918,James Brown,,999,,(080)12345678,Fashion,Shirt,2,$50,99999999,Credit Card,Rep B,Kano,12/05/2025,12/05/2025,Port Harcourt,Acitve,???
TX1426,CUST836,Mary Johnson,Male,34,test@yahoo.com,,Electronic,TV,2,"5,000",99999999,CreditCard,,PH,12/05/2025,,Port Harcourt,ACTIVE,
TX1427,CUST961,John Smith,Male,150,test@yahoo.com,8012345678,Electronic,Shirt,2,₦5000,99999999,Card,Rep C,Abuja,12/05/2025,"May 12, 2025",Port Harcourt,Acitve,###
TX1428,CUST500,Mary_45,,150,,,Electronics,Phone,10,"5,000",99999999,Transfer,,Ikeja,12/05/2025,12-May-25,Port Harcourt,Actve,???
TX1429,CUST992,James Brown,Male,25,,,Electronics,TV,1,NGN 5000,5000,Crdit Card,Rep B,Ikeja,12/05/2025,12-May-25,LAGOS,ACTIVE,###
TX1430,CUST368,John Smith,,999,user@gmail.com,2.34801E+12,Electrnics,TV,5,"5,000",25000,Card,,Abuja,12/05/2025,"May 12, 2025",LaGoS,Actve,???
TX1431,CUST539,Mary Johnson,Female,5,,,Electronics,TV,5,NGN 5000,99999999,Credit Card,Rep C,PH,12/05/2025,12/05/2025,Port Harcourt,ACTIVE,
TX1432,CUST307,Chinedu Okafor,Female,25,test@yahoo.com,234-801-234-5678,Electroncs,Shirt,5,"5,000",-5000,Credit Card,Rep B,PH,12/05/2025,12/05/2025,LAGOS,ACTIVE,@@@
TX1433,CUST315,James#9,Male,34,user@gmail.com,,Fashion,Rice,2,$50,-5000,Transfer,Rep C,Abuja,"May 12, 2025",12/05/2025,Lagos,Acitve,@@@
TX1434,CUST987,James Brown,Male,999,test@yahoo.com,2.34801E+12,Electronic,Phone,-2,NGN 5000,99999999, Cash ,Rep C,Abuja,12/05/2025,12/05/2025,Lagos,Acitve,???
TX1435,CUST521,James#9,,5,test@yahoo.com,234-801-234-5678,Electronics,Rice,-2,"5,000",-10000,CreditCard,Rep A,Ikeja,12-May-25,, Abuja ,active,
TX1436,CUST366,John123,Female,5,user@gmail.com,2.34801E+12,Electroncs,Phone,10,"5,000",99999999,Transfer,Rep B,PH,"May 12, 2025",12/05/2025,Port Harcourt,active,###
TX1437,CUST541,Chinedu Okafor,Male,45,user@gmail.com,2.34801E+12,Fashion,Laptop,-2,NGN 5000,-5000,Transfer,Rep C,Abuja,12/05/2025,12-May-25, Abuja ,Active,###
TX1438,CUST644, Aisha Bello ,Female,25,,234-801-234-5678,Electrnics,Shirt,2,2500,10000,Crdit Card,Rep B,Kano,12/05/2025,12-May-25,Kano,Active,###
TX1439,CUST512,John Smith,,5,test@yahoo.com,2.34801E+12,Electroncs,Shirt,-2,NGN 5000,99999999,Transfer,Rep A,Kano,"May 12, 2025","May 12, 2025",LAGOS,Actve,@@@
TX1440,CUST260,John123,Male,25,,8012345678,Electroncs,Laptop,1,₦5000,-5000,Credit Card,Rep B,Ikeja,"May 12, 2025",12-May-25,Kano,Acitve,***
TX1441,CUST692,Mary_45,Male,45,test@yahoo.com,8012345678,,Shirt,-2,₦5000,-10000,Card,Rep B,PH,12-May-25,12/05/2025, Abuja ,Actve,###
TX1442,CUST979,John Smith,,5,user@gmail.com,(080)12345678,Electronic,Laptop,5,₦5000,99999999,CreditCard,,Ikeja,12-May-25,12-May-25,LAGOS,Acitve,???
TX1443,CUST383,Mary Johnson,Female,150,test@yahoo.com,,Groceries,Shirt,10,$50,99999999,CreditCard,Rep C,Kano,12/05/2025,12-May-25,Port Harcourt,Acitve,###
TX1444,CUST389, Aisha Bello ,Male,999,test@yahoo.com,8012345678,Electronic,TV,5,NGN 5000,99999999, Cash ,,Ikeja,12/05/2025,"May 12, 2025",Kano,Active,@@@
TX1445,CUST876, Aisha Bello ,Female,150,user@gmail.com,2.34801E+12,Fashion,Shirt,1,₦5000,5000, Cash ,Rep C,Kano,"May 12, 2025","May 12, 2025", Abuja ,Actve,***
TX1446,CUST642,James#9,Female,999,test@yahoo.com,(080)12345678,Groceries,Phone,10,NGN 5000,99999999, Cash ,,PH,12/05/2025,"May 12, 2025",Lagos,Active,???
TX1447,CUST296,Mary Johnson,,150,,(080)12345678,,TV,5,$50,-5000,Credit Card,Rep C,Ikeja,"May 12, 2025",12/05/2025, Abuja ,Acitve,@@@
TX1448,CUST922,John Smith,Male,150,user@gmail.com,2.34801E+12,Fashion,TV,-2,"5,000",-5000,Card,Rep B,Abuja,"May 12, 2025","May 12, 2025",Port Harcourt,Active,***
TX1449,CUST334,Mary_45,Male,5,user@gmail.com,8012345678,Fashion,Shirt,3,2500,15000,Card,Rep A,Kano,12-May-25,,LaGoS,Active,???
TX1000,CUST843,John Smith,Female,25,user@gmail.com,(080)12345678,Electrnics,Phone,1,NGN 5000,99999999,Card,Rep C,Kano,12/05/2025,,LaGoS,Acitve,???
TX1451,CUST243,Mary_45,Female,150,,,Electroncs,TV,-2,$50,99999999,Card,Rep C,PH,12/05/2025,"May 12, 2025",Kano,Actve,@@@
TX1452,CUST937, Aisha Bello ,Male,25,,2.34801E+12,Fashion,Shirt,2,₦5000,-5000,Crdit Card,Rep C,Ikeja,"May 12, 2025","May 12, 2025",Lagos,ACTIVE,???
TX1453,CUST736,Mary_45,Male,45,test@yahoo.com,8012345678,Electronics,TV,1,$50,5000, Cash ,Rep B,Ikeja,12/05/2025,, Abuja ,Active,???
